40
20
['358', '61', '525', '738', '522', '666', '597', '694', '545', '162', '121', '432', '708', '618', '639', '82', '20', '221', '199', '347']
['454', '61', '593', '738', '764', '576', '180', '694', '545', '463', '432', '14', '723', '618', '339', '82', '707', '288', '23', '683']
['391', '546', '61', '593', '738', '25', '616', '764', '83', '180', '597', '694', '463', '686', '121', '639', '82', '23', '221', '34']
['669', '546', '358', '61', '767', '83', '694', '545', '121', '708', '618', '262', '82', '96', '288', '23', '683', '20', '221', '678']
['775', '357', '593', '738', '767', '25', '576', '522', '545', '162', '686', '14', '723', '650', '82', '707', '599', '487', '670', '183']
['322', '546', '593', '525', '738', '25', '740', '180', '162', '686', '618', '339', '639', '650', '288', '23', '678', '34', '265', '239']
['358', '61', '616', '576', '522', '83', '162', '463', '432', '618', '339', '332', '262', '96', '20', '537', '199', '265', '775', '248']
['61', '25', '616', '180', '694', '432', '332', '650', '82', '20', '34', '265', '239', '347', '599', '248', '487', '361', '504', '379']
['321', '358', '522', '83', '162', '121', '432', '14', '332', '707', '96', '23', '683', '20', '607', '34', '239', '599', '248', '487']
['294', '41', '358', '593', '509', '25', '616', '764', '83', '545', '14', '618', '332', '262', '288', '683', '20', '607', '34', '239']
['35', '391', '764', '666', '545', '463', '121', '339', '639', '23', '20', '221', '607', '34', '265', '347', '599', '797', '244', '220']
['391', '593', '525', '738', '25', '616', '740', '576', '666', '463', '121', '432', '14', '723', '618', '639', '650', '707', '23', '199']
['593', '25', '576', '597', '694', '162', '463', '432', '14', '537', '678', '34', '265', '347', '797', '361', '504', '614', '379', '220']
['546', '358', '525', '180', '694', '162', '686', '121', '432', '723', '339', '639', '82', '96', '288', '23', '20', '607', '347', '599']
['110', '546', '509', '25', '522', '666', '694', '545', '162', '686', '14', '288', '683', '678', '265', '239', '797', '504', '614', '379']
['384', '358', '61', '593', '738', '767', '616', '522', '694', '463', '121', '723', '339', '639', '262', '82', '707', '96', '288', '23']
['391', '546', '358', '738', '25', '576', '522', '180', '597', '162', '686', '121', '339', '332', '262', '650', '683', '20', '537', '221']
['391', '546', '509', '616', '740', '576', '83', '162', '121', '432', '14', '639', '82', '707', '288', '23', '20', '537', '678', '199']
['407', '358', '593', '525', '25', '616', '83', '162', '14', '723', '708', '339', '82', '707', '221', '199', '239', '347', '599', '797']
['654', '296', '61', '593', '525', '767', '616', '764', '740', '576', '666', '83', '180', '597', '694', '686', '708', '339', '332', '262']
['391', '546', '358', '525', '509', '616', '576', '522', '83', '597', '463', '686', '121', '432', '618', '332', '262', '82', '707', '23']
['579', '546', '358', '738', '767', '25', '576', '180', '545', '463', '432', '708', '618', '82', '23', '683', '20', '221', '239', '775']
['391', '61', '525', '738', '25', '616', '764', '694', '162', '463', '723', '639', '262', '288', '20', '537', '221', '607', '775', '347']
['572', '391', '546', '358', '593', '738', '576', '545', '162', '686', '432', '14', '723', '708', '339', '23', '607', '239', '347', '248']
['738', '509', '767', '616', '740', '666', '83', '597', '694', '545', '432', '14', '618', '339', '639', '262', '707', '96', '23', '683']
['437', '385', '358', '525', '738', '509', '25', '764', '522', '694', '686', '432', '14', '708', '618', '332', '537', '797', '487', '244']
['391', '546', '593', '767', '25', '576', '597', '545', '162', '723', '618', '339', '332', '650', '82', '288', '683', '20', '34', '775']
['719', '546', '525', '509', '616', '764', '740', '522', '666', '180', '694', '545', '463', '686', '723', '332', '650', '607', '678', '487']
['391', '358', '61', '509', '616', '764', '740', '522', '162', '121', '14', '339', '332', '639', '650', '707', '96', '221', '607', '678']
['767', '616', '740', '83', '180', '694', '545', '162', '463', '686', '14', '723', '707', '96', '288', '23', '683', '607', '34', '239']
['391', '546', '593', '738', '522', '666', '694', '162', '686', '121', '432', '618', '339', '332', '650', '96', '288', '23', '683', '537']
['546', '525', '738', '83', '180', '694', '463', '432', '14', '708', '339', '639', '262', '288', '20', '239', '775', '347', '248', '244']
['391', '764', '740', '522', '666', '597', '545', '618', '339', '639', '262', '650', '82', '707', '96', '23', '683', '537', '607', '199']
['379', '546', '61', '525', '509', '25', '83', '180', '597', '694', '162', '686', '121', '432', '339', '639', '650', '20', '221', '607']
['761', '183', '358', '593', '525', '509', '576', '522', '666', '83', '686', '121', '708', '332', '82', '707', '96', '678', '34', '775']
['391', '358', '61', '525', '738', '509', '767', '616', '83', '180', '694', '463', '432', '14', '723', '618', '650', '82', '537', '34']
['391', '593', '738', '767', '576', '522', '666', '83', '180', '597', '694', '463', '121', '432', '708', '262', '82', '707', '537', '607']
['470', '740', '522', '180', '432', '14', '618', '332', '639', '650', '96', '288', '23', '683', '20', '537', '34', '248', '487', '244']
['546', '593', '767', '616', '522', '83', '180', '597', '694', '162', '432', '14', '618', '332', '650', '82', '96', '288', '23', '221']
['358', '61', '738', '509', '25', '616', '764', '522', '180', '545', '162', '686', '14', '708', '332', '262', '650', '707', '20', '199']
['391', '61', '509', '764', '576', '522', '666', '694', '463', '723', '708', '339', '332', '650', '96', '683', '199', '248', '244', '504']
['391', '546', '61', '764', '180', '686', '121', '332', '639', '262', '607', '248', '244', '670', '504', '220', '647', '152', '641', '558']
['764', '391', '358', '767', '25', '616', '83', '121', '708', '339', '332', '650', '82', '707', '96', '607', '265', '239', '775', '248']
['794', '525', '767', '25', '616', '764', '666', '180', '694', '545', '463', '686', '432', '82', '707', '265', '239', '599', '797', '487']
['358', '61', '593', '525', '509', '767', '576', '83', '180', '597', '694', '545', '686', '121', '14', '723', '339', '332', '639', '650']
['631', '391', '546', '61', '525', '25', '764', '740', '576', '666', '162', '432', '618', '339', '262', '96', '288', '683', '678', '199']
['391', '593', '509', '25', '764', '740', '522', '666', '180', '597', '162', '463', '686', '432', '14', '618', '288', '23', '683', '20']
['326', '391', '358', '61', '593', '525', '740', '83', '597', '694', '545', '162', '463', '686', '432', '332', '639', '707', '96', '23']
['358', '764', '576', '83', '545', '162', '686', '121', '432', '14', '339', '650', '707', '288', '23', '537', '607', '34', '265', '239']
['391', '546', '61', '738', '509', '25', '764', '576', '522', '666', '180', '545', '686', '121', '14', '723', '618', '639', '262', '707']
['391', '593', '525', '767', '25', '616', '740', '576', '666', '83', '597', '162', '686', '432', '14', '723', '339', '639', '262', '82']
['740', '593', '738', '509', '767', '616', '764', '666', '597', '545', '162', '723', '618', '332', '20', '221', '607', '265', '347', '797']
['776', '546', '61', '25', '616', '764', '740', '576', '522', '597', '686', '121', '432', '14', '708', '332', '650', '707', '96', '537']
['61', '593', '25', '616', '740', '576', '522', '180', '694', '121', '432', '708', '618', '262', '82', '288', '683', '678', '199', '599']
['61', '593', '616', '576', '666', '180', '694', '162', '463', '723', '339', '332', '650', '288', '23', '607', '347', '248', '797', '676']
['587', '358', '593', '764', '740', '576', '522', '83', '694', '162', '686', '432', '14', '618', '339', '82', '707', '23', '683', '537']
['502', '546', '593', '738', '767', '25', '616', '666', '180', '597', '545', '432', '723', '618', '332', '639', '96', '221', '607', '265']
['67', '293', '656', '790', '391', '738', '509', '25', '616', '764', '740', '576', '666', '83', '180', '463', '686', '723', '332', '96']
['391', '358', '767', '616', '764', '694', '463', '686', '618', '82', '96', '23', '221', '34', '265', '347', '599', '797', '487', '476']
['391', '546', '61', '666', '180', '597', '694', '545', '162', '121', '432', '14', '708', '339', '332', '262', '650', '288', '683', '20']
['391', '546', '525', '738', '509', '767', '25', '616', '740', '83', '694', '545', '162', '686', '121', '708', '339', '332', '262', '82']
['546', '525', '738', '522', '666', '694', '162', '463', '14', '723', '708', '339', '332', '262', '82', '23', '20', '221', '239', '775']
['485', '96', '779', '525', '738', '509', '25', '740', '83', '180', '694', '545', '121', '723', '339', '262', '23', '221', '199', '34']
['795', '546', '61', '593', '25', '740', '576', '522', '597', '694', '162', '686', '432', '14', '723', '708', '618', '332', '262', '650']
['617', '391', '546', '525', '738', '767', '522', '83', '121', '14', '618', '639', '262', '82', '288', '23', '683', '199', '265', '239']
['546', '593', '738', '509', '767', '764', '576', '522', '666', '180', '694', '162', '463', '686', '121', '432', '639', '288', '20', '199']
['391', '546', '358', '525', '738', '509', '740', '576', '522', '83', '162', '686', '14', '618', '639', '262', '96', '20', '607', '678']
['358', '61', '525', '616', '764', '83', '463', '686', '432', '723', '618', '332', '262', '650', '82', '96', '20', '537', '199', '239']
['391', '358', '593', '738', '25', '576', '522', '83', '180', '694', '545', '463', '618', '332', '82', '683', '537', '221', '607', '199']
['391', '358', '61', '593', '525', '738', '25', '616', '740', '576', '522', '180', '545', '463', '121', '723', '332', '82', '23', '20']
['593', '525', '616', '764', '740', '83', '180', '597', '694', '545', '162', '686', '14', '339', '650', '707', '96', '288', '683', '20']
['391', '525', '738', '509', '764', '740', '576', '522', '666', '180', '597', '694', '545', '162', '432', '618', '82', '96', '537', '34']
['270', '718', '391', '61', '509', '25', '616', '666', '180', '597', '545', '162', '463', '686', '121', '14', '723', '708', '618', '332']
['358', '593', '509', '25', '764', '740', '576', '686', '432', '14', '723', '639', '82', '288', '537', '199', '34', '265', '775', '599']
['546', '525', '509', '25', '616', '522', '666', '180', '597', '545', '686', '708', '639', '262', '82', '707', '199', '34', '347', '248']
['667', '391', '593', '525', '767', '616', '463', '686', '14', '723', '708', '618', '332', '262', '288', '23', '683', '537', '221', '199']
['546', '593', '740', '694', '162', '121', '14', '723', '618', '332', '639', '96', '683', '20', '221', '265', '347', '797', '361', '670']
['358', '61', '738', '25', '616', '522', '597', '545', '162', '463', '686', '708', '650', '82', '288', '221', '607', '199', '34', '239']
['521', '593', '738', '616', '522', '694', '162', '121', '723', '708', '618', '332', '639', '650', '96', '288', '683', '20', '678', '199']
['668', '391', '546', '358', '593', '525', '738', '509', '767', '522', '694', '162', '686', '14', '708', '332', '82', '96', '288', '20']
['546', '738', '767', '616', '522', '83', '162', '463', '121', '14', '723', '708', '618', '96', '23', '221', '607', '239', '248', '487']
['16', '391', '546', '358', '525', '738', '25', '616', '576', '597', '432', '723', '708', '650', '707', '23', '683', '607', '239', '599']
['363', '738', '25', '616', '764', '740', '576', '83', '180', '545', '162', '121', '432', '618', '339', '82', '707', '96', '288', '23']
['358', '738', '767', '25', '616', '764', '740', '597', '545', '463', '686', '121', '14', '332', '96', '23', '683', '20', '537', '221']
['391', '61', '767', '764', '740', '576', '666', '180', '597', '694', '545', '686', '121', '432', '14', '708', '618', '339', '639', '650']
['358', '764', '83', '180', '162', '432', '14', '708', '96', '288', '683', '221', '199', '265', '775', '487', '361', '670', '504', '676']
['358', '593', '525', '738', '509', '767', '616', '740', '576', '666', '83', '162', '723', '339', '332', '639', '262', '82', '707', '288']
['328', '391', '546', '61', '509', '616', '522', '666', '83', '545', '162', '463', '686', '708', '332', '650', '96', '288', '683', '537']
['440', '726', '25', '764', '576', '522', '666', '180', '597', '162', '686', '723', '618', '650', '82', '96', '20', '607', '239', '775']
['546', '593', '525', '738', '767', '25', '764', '180', '597', '162', '14', '339', '82', '96', '23', '537', '221', '607', '34', '239']
['568', '358', '738', '767', '180', '694', '545', '463', '618', '262', '650', '707', '288', '23', '683', '537', '607', '678', '199', '34']
['79', '593', '616', '740', '576', '522', '666', '180', '597', '694', '121', '14', '723', '339', '639', '262', '650', '23', '683', '221']
['546', '358', '509', '767', '616', '694', '463', '723', '618', '650', '23', '20', '537', '221', '347', '248', '797', '487', '244', '670']
['391', '61', '616', '576', '522', '463', '686', '432', '14', '618', '678', '199', '34', '599', '248', '797', '670', '504', '676', '379']
['151', '546', '593', '525', '738', '767', '25', '616', '764', '576', '666', '597', '694', '545', '162', '686', '121', '723', '618', '339']
['515', '738', '616', '180', '162', '463', '686', '432', '618', '339', '683', '20', '221', '607', '678', '199', '265', '239', '775', '599']
['391', '509', '616', '740', '576', '666', '694', '545', '686', '14', '723', '618', '332', '262', '82', '96', '537', '221', '607', '199']
['265', '391', '593', '509', '764', '740', '522', '597', '694', '723', '618', '332', '639', '262', '650', '707', '96', '288', '23', '683']
['391', '546', '358', '593', '525', '738', '767', '576', '83', '162', '463', '686', '121', '432', '339', '332', '639', '262', '707', '221']
['391', '738', '509', '767', '740', '83', '121', '618', '262', '707', '288', '683', '20', '607', '265', '775', '347', '248', '797', '220']
