200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['344', '952', '112', '135', '233', '352', '976', '136', '588', '23', '669', '746', '511', '210', '232', '867', '184', '301', '127', '993']
['321', '943', '229', '17', '407', '198', '360', '72', '347', '855', '617', '508', '647', '22', '613', '387', '651', '896', '356', '37']
['7', '426', '972', '935', '418', '152', '27', '801', '515', '635', '914', '362', '220', '890', '451', '23', '777', '80', '860', '562']
['435', '282', '714', '173', '815', '720', '317', '44', '347', '716', '740', '252', '567', '545', '878', '577', '197', '415', '351', '343']
['681', '805', '88', '382', '905', '541', '873', '629', '289', '203', '35', '626', '632', '642', '613', '259', '135', '569', '633', '165']
['82', '130', '558', '771', '361', '862', '440', '880', '51', '61', '514', '987', '154', '391', '503', '827', '395', '831', '443', '626']
['81', '809', '701', '558', '983', '896', '553', '295', '906', '389', '546', '377', '384', '682', '218', '542', '171', '537', '943', '778']
['291', '137', '61', '306', '673', '821', '729', '725', '317', '96', '196', '743', '898', '710', '358', '749', '314', '734', '715', '937']
['66', '50', '708', '732', '947', '691', '962', '568', '221', '184', '547', '724', '424', '395', '226', '958', '814', '686', '723', '472']
['879', '464', '487', '754', '909', '512', '555', '493', '154', '321', '902', '226', '371', '124', '41', '788', '6', '908', '50', '638']
['227', '954', '67', '493', '700', '128', '813', '214', '510', '741', '314', '516', '95', '34', '538', '624', '318', '521', '205', '645']
['848', '362', '895', '933', '711', '875', '607', '401', '140', '499', '270', '565', '65', '147', '467', '792', '355', '943', '220', '228']
['649', '421', '918', '740', '881', '313', '190', '90', '453', '916', '730', '305', '792', '503', '829', '368', '326', '855', '113', '38']
['102', '161', '766', '423', '189', '693', '776', '490', '504', '406', '103', '972', '707', '466', '179', '428', '818', '643', '596', '199']
['253', '741', '835', '105', '546', '184', '70', '310', '22', '930', '713', '936', '418', '388', '612', '752', '401', '700', '417', '757']
['581', '281', '574', '349', '497', '821', '786', '988', '922', '658', '807', '700', '103', '669', '872', '132', '214', '950', '417', '754']
['93', '720', '237', '894', '770', '570', '752', '555', '713', '646', '910', '183', '369', '246', '897', '771', '402', '776', '32', '617']
['411', '827', '760', '566', '712', '930', '201', '43', '586', '439', '379', '103', '291', '574', '19', '487', '758', '234', '620', '997']
['228', '218', '315', '722', '217', '389', '926', '870', '330', '861', '122', '413', '823', '344', '335', '570', '694', '865', '821', '98']
['285', '896', '287', '336', '756', '768', '331', '415', '343', '657', '248', '176', '91', '140', '656', '162', '323', '748', '346', '688']
['570', '233', '587', '769', '196', '864', '478', '509', '374', '467', '323', '985', '501', '926', '144', '308', '175', '997', '867', '832']
['696', '53', '884', '867', '82', '358', '543', '225', '304', '268', '168', '810', '339', '327', '501', '342', '275', '918', '597', '274']
['38', '316', '66', '889', '208', '976', '153', '943', '105', '981', '648', '890', '540', '689', '29', '158', '314', '578', '896', '141']
['872', '822', '181', '285', '204', '854', '73', '390', '958', '153', '333', '104', '649', '299', '1', '37', '488', '483', '194', '952']
['792', '324', '924', '289', '24', '939', '271', '531', '571', '681', '76', '964', '179', '526', '941', '286', '723', '588', '174', '246']
['897', '92', '488', '444', '621', '619', '165', '744', '244', '864', '816', '872', '734', '331', '882', '285', '679', '24', '643', '68']
['346', '696', '199', '16', '49', '165', '821', '663', '775', '974', '168', '552', '317', '71', '863', '923', '159', '593', '907', '687']
['61', '376', '699', '42', '343', '156', '694', '658', '262', '428', '628', '394', '534', '337', '284', '825', '497', '790', '562', '271']
['700', '352', '585', '464', '609', '780', '918', '611', '319', '205', '831', '201', '86', '905', '351', '91', '857', '951', '635', '371']
['684', '962', '944', '938', '695', '559', '908', '955', '37', '296', '287', '300', '428', '963', '640', '923', '194', '538', '1', '596']
['889', '372', '537', '264', '310', '825', '869', '307', '348', '705', '787', '692', '942', '793', '609', '316', '302', '689', '251', '937']
['213', '85', '323', '640', '714', '652', '929', '786', '790', '740', '194', '264', '216', '440', '50', '707', '503', '56', '150', '747']
['459', '547', '481', '938', '341', '312', '861', '513', '683', '64', '505', '629', '120', '310', '741', '273', '753', '794', '360', '8']
['849', '605', '511', '585', '331', '655', '275', '102', '705', '436', '293', '266', '586', '238', '691', '967', '288', '29', '13', '97']
['749', '235', '594', '798', '949', '567', '862', '609', '225', '654', '217', '748', '229', '768', '255', '679', '417', '55', '474', '223']
['192', '886', '173', '960', '624', '815', '620', '987', '602', '647', '778', '140', '798', '592', '311', '361', '71', '844', '513', '86']
['703', '885', '851', '698', '671', '78', '564', '668', '414', '669', '685', '20', '894', '181', '188', '156', '778', '34', '81', '5']
['389', '298', '353', '705', '738', '193', '582', '656', '802', '981', '822', '674', '635', '717', '359', '433', '921', '552', '774', '75']
['705', '49', '765', '690', '14', '166', '211', '423', '975', '64', '756', '610', '269', '280', '122', '338', '284', '372', '888', '913']
['698', '414', '388', '322', '678', '789', '137', '141', '323', '740', '622', '604', '508', '778', '633', '706', '307', '597', '454', '770']
['106', '971', '706', '177', '655', '812', '500', '681', '407', '962', '793', '646', '629', '977', '286', '243', '511', '531', '107', '547']
['948', '669', '344', '920', '402', '763', '775', '878', '998', '283', '174', '215', '866', '146', '464', '49', '244', '895', '297', '667']
['914', '542', '162', '268', '71', '326', '470', '816', '272', '581', '895', '572', '253', '400', '292', '622', '269', '680', '598', '747']
['217', '425', '643', '248', '460', '862', '788', '175', '872', '89', '686', '107', '781', '285', '133', '466', '256', '141', '329', '357']
['361', '218', '132', '606', '264', '853', '457', '353', '822', '828', '330', '538', '422', '397', '982', '943', '696', '970', '362', '765']
['468', '970', '327', '739', '657', '799', '712', '517', '109', '876', '599', '533', '848', '287', '954', '8', '622', '660', '191', '800']
['455', '84', '436', '165', '275', '548', '331', '529', '320', '777', '418', '132', '38', '488', '109', '56', '654', '496', '940', '485']
['689', '600', '65', '222', '237', '60', '486', '548', '583', '150', '482', '278', '528', '266', '37', '18', '720', '740', '413', '272']
['242', '552', '807', '793', '363', '487', '55', '439', '709', '474', '60', '220', '635', '857', '23', '582', '995', '290', '559', '664']
['582', '93', '24', '13', '662', '682', '649', '514', '251', '33', '693', '912', '200', '925', '932', '47', '775', '378', '544', '723']
['264', '319', '557', '511', '976', '910', '190', '886', '644', '425', '709', '668', '283', '363']
['295', '125', '335', '437', '959', '892', '136', '561', '99', '268', '8', '904', '972', '376', '713', '318', '126', '534', '12', '623']
['976', '423', '196', '684', '177', '83', '55', '513', '497', '270', '746', '872', '488', '887', '358', '298', '500', '946', '45', '530']
['25', '70', '214', '662', '351', '859', '372', '342', '837', '655', '276', '330', '116', '95', '703', '923', '384', '781', '853', '501']
['474', '944', '756', '52', '849', '970', '173', '725', '842', '552', '832', '188', '248', '909', '582', '992', '807', '531', '270', '150']
['124', '643', '342', '69', '665', '323', '894', '524', '406', '439', '674', '168', '584', '345', '235', '308', '893', '96', '181', '909']
['433', '53', '445', '538', '25', '88', '401', '966', '779', '492', '297', '545', '866', '580', '295', '630', '70', '651', '600', '544']
['896', '776', '41', '213', '900', '629', '70', '991', '109', '433', '301', '501', '868', '618', '195', '93', '677', '110', '392', '725']
['216', '623', '917', '409', '211', '485', '128', '110', '11', '806', '933', '26', '317', '194', '307', '224', '783', '261', '124', '630']
['643', '308', '196', '757', '530', '437', '361', '286', '466', '798', '463', '682', '353', '343', '412', '733', '21', '419', '355', '676']
['557', '998', '930', '180', '606', '925', '799', '213', '97', '256', '381', '327', '422', '785', '634', '412', '353', '456', '7', '389']
['336', '667', '672', '172', '845', '255', '310', '531', '847', '973', '969', '647', '270', '977', '30', '729', '411', '627', '184', '26']
['761', '742', '860', '915', '902', '2', '516', '417', '468', '619', '268', '681', '317', '4', '805', '157', '875', '115', '112', '575']
['834', '453', '749', '148', '898', '308', '394', '561', '397', '382', '734', '228', '273', '33', '782', '456', '89', '823', '503', '617']
['234', '224', '392', '834', '995', '336', '37', '447', '640', '626', '421', '191', '397', '506', '876', '737', '443', '433', '767', '359']
['39', '271', '172', '987', '1', '687', '300', '69', '548', '787', '258', '719', '816', '233', '44', '586', '854', '937', '321', '689']
['563', '892', '479', '939', '520', '529', '675', '123', '81', '731', '940', '132', '235', '56', '923', '103', '696', '930', '377', '344']
['60', '389', '923', '667', '971', '560', '889', '282', '665', '734', '382', '594', '732', '703', '770', '706', '370', '491', '484', '22']
['577', '865', '620', '257', '21', '153', '180', '218', '802', '192', '443', '984', '508', '713', '8', '212', '104', '441', '488', '486']
['395', '296', '885', '810', '255', '55', '44', '675', '584', '777', '317', '736', '535', '949', '452', '562', '486', '391', '488', '879']
['254', '162', '286', '842', '436', '550', '259', '847', '79', '701', '311', '94', '47', '431', '160', '490', '825', '39', '339', '772']
['402', '646', '490', '452', '483', '995', '376', '155', '438', '968', '823', '895', '6', '924', '90', '926', '548', '838', '321', '121']
['131', '491', '285', '200', '384', '249', '352', '571', '371', '636', '451', '503', '575', '496', '135', '726', '373', '199', '926', '778']
['725', '767', '623', '169', '809', '437', '328', '669', '33', '8', '37', '172', '250', '269', '757', '797', '444', '163', '918', '332']
['317', '745', '544', '70', '715', '199', '674', '131', '157', '918', '519', '102', '904', '149', '555', '422', '965', '908', '562', '644']
['42', '163', '202', '665', '92', '521', '268', '702', '664', '586', '837', '867', '360', '674', '478', '470', '112', '50', '213', '166']
['122', '968', '428', '387', '236', '761', '704', '404', '435', '234', '159', '821', '794', '276', '998', '981', '85', '201', '211', '247']
['216', '609', '487', '96', '496', '526', '948', '902', '210', '33', '130', '515', '930', '862', '230', '239', '499', '290', '956', '675']
['354', '964', '447', '852', '188', '489', '174', '952', '186', '403', '252', '470', '44', '836', '458', '527', '906', '241', '484', '872']
['48', '58', '738', '271', '553', '935', '540', '238', '808', '17', '457', '479', '56', '434', '417', '936', '864', '1', '703', '691']
['176', '998', '742', '811', '659', '78', '231', '636', '809', '923', '729', '687', '711', '776', '576', '483', '903', '830', '683', '534']
['773', '755', '858', '889', '39', '34', '586', '597', '854', '599', '937', '432', '417', '608', '438', '496', '613', '73', '732', '165']
['357', '711', '85', '861', '901', '537', '631', '626', '625', '554', '120', '106', '750', '143', '20', '521', '557', '819', '199', '482']
['942', '666', '207', '188', '254', '197', '451', '708', '498', '916', '76', '864', '109', '70', '116', '847', '823', '963', '531', '565']
['334', '403', '145', '14', '251', '534', '450', '120', '729', '188', '139', '206', '279', '925', '86', '527', '907', '13', '74', '292']
['178', '150', '496', '404', '898', '131', '561', '142', '384', '751', '70', '98', '342', '330', '123', '921', '604', '922', '495', '365']
['318', '337', '182', '848', '743', '761', '651', '342', '156', '170', '979', '165', '560', '635', '358', '645', '313', '901', '933', '915']
['176', '827', '759', '948', '434', '949', '163', '710', '789', '502', '691', '349', '432', '147', '765', '370', '728', '552', '698', '713']
['198', '34', '12', '425', '128', '147', '300', '812', '407', '530', '119', '505', '478', '343', '253', '891', '209', '308', '923', '47']
['155', '558', '974', '107', '603', '149', '290', '823', '960', '331', '654', '676', '969', '1', '703', '767', '525', '604', '958', '938']
['938', '305', '732', '629', '751', '227', '571', '332', '572', '360', '519', '113', '758', '369', '776', '335', '928', '97', '605', '66']
['829', '543', '866', '398', '38', '718', '500', '961', '282', '515', '650', '98', '947', '445', '540', '496', '807', '53', '71', '915']
['278', '896', '523', '252', '130', '621', '667', '311', '750', '439', '954', '137', '411', '654', '967', '595', '545', '571', '682', '941']
['94', '689', '948', '410', '310', '20', '505', '671', '909', '542', '655', '594', '636', '920', '645', '479', '787', '423', '116', '876']
['931', '505', '475', '659', '287', '89', '248', '410', '661', '741', '901', '778', '511', '482', '717', '21', '508', '11', '745', '243']
['105', '74', '362', '403', '852', '627', '762', '327', '202', '686', '859', '285', '30', '700', '995', '224', '647', '410', '347', '590']
['677', '300', '946', '925', '651', '465', '6', '631', '490', '341', '160', '881', '836', '735', '731', '761', '166', '646', '165', '642']
['250', '819', '211', '123', '317', '778', '927', '10', '812', '393', '547', '784', '433', '507', '323', '797', '717', '891', '515', '585']
